Industry,Topic,Domain,Employee_Size,Job_Level,iLead_Grade,Bombora_Score,Techno_Score,Intent_Signal,country
IT-Solutions-Provider,Data Automation,sshla.com,201 to 500,Director,F,0,1,F,Cook Islands
IT-Solutions-Provider,Data Automation,amac.com,501 to 1000,V-Level,F,0,1,F,Costa Rica
IT-Solutions-Provider,Data Automation,choosebettercare.com,501 to 1000,Director,F,0,1,F,Cote D Ivoire
IT-Solutions-Provider,Data Automation,interstaterehab.com,201 to 500,Director,F,0,1,F,Croatia
IT-Solutions-Provider,Data Automation,centralcareny.com,51 to 200,Director,F,0,1,F,Cuba
IT-Solutions-Provider,Data Automation,fsos.org,51 to 200,Director,F,0,1,F,Cyprus
IT-Solutions-Provider,Data Automation,myfhc.org,51 to 200,Director,F,0,1,F,Czech Republic
IT-Solutions-Provider,Data Automation,nlh.org,501 to 1000,V-Level,F,0,1,F,Denmark
IT-Solutions-Provider,Data Automation,99mgmt.com,201 to 500,V-Level,F,0,1,F,Djibouti
IT-Solutions-Provider,Data Automation,vestalny.com,1 to 10,Director,F,0,1,F,Dominica
IT-Solutions-Provider,Data Automation,acahealthservices.com,51 to 200,V-Level,F,0,1,F,Dominican Republic
IT-Solutions-Provider,Data Automation,workpartnersohs.com,51 to 200,Director,F,0,1,F,East Timor
IT-Solutions-Provider,Data Automation,emeraldcitymedicalstaffing.com,201 to 500,Director,F,0,1,F,Ecuador
IT-Solutions-Provider,Data Automation,medicalreimbursementinc.com,201 to 500,Director,F,0,1,F,Egypt
IT-Solutions-Provider,Data Automation,raquettelake.com,51 to 200,Director,F,0,1,F,El Salvador
IT-Solutions-Provider,Data Automation,lifecareok.com,51 to 200,Director,F,0,1,F,Equatorial Guinea
IT-Solutions-Provider,Data Automation,triadradiology.com,51 to 200,Director,F,0,1,F,Eritrea
IT-Solutions-Provider,Data Automation,natmed.net,11 to 50,V-Level,F,0,1,F,Estonia
IT-Solutions-Provider,Data Automation,azuraliving.com,201 to 500,V-Level,F,0,1,F,Ethiopia
IT-Solutions-Provider,Data Automation,practiceforces.com,51 to 200,Director,F,0,1,F,European Union
IT-Solutions-Provider,Data Automation,communityhealthcenter.org,501 to 1000,Director,F,0,1,F,Falkland Islands
IT-Solutions-Provider,Data Automation,arisecares.com,201 to 500,Director,F,0,1,F,Faroe Islands
IT-Solutions-Provider,Data Automation,healthparkhospitality.com,51 to 200,V-Level,F,0,1,F,Fiji
IT-Solutions-Provider,Data Automation,magnoliahealthsys.org,1001 to 5000,Director,F,0,1,F,Finland
IT-Solutions-Provider,Data Automation,hpretire.com,51 to 200,Director,F,0,1,F,France
IT-Solutions-Provider,Data Automation,linilvisitingnurses.com,51 to 200,Director,F,0,1,F,France Metropolitan
IT-Solutions-Provider,Data Automation,hamptonproton.org,51 to 200,Director,F,0,1,F,French Guiana
IT-Solutions-Provider,Data Automation,diabetestechnology.org,1 to 10,Director,F,0,1,F,French Polynesia
IT-Solutions-Provider,Data Automation,qedtrans.com,51 to 200,Director,F,0,1,F,French Southern Territories
IT-Solutions-Provider,Data Automation,oceanhealthcare.com,1001 to 5000,V-Level,F,0,1,F,Gabon
IT-Solutions-Provider,Data Automation,guymonok.org,51 to 200,Director,F,0,1,F,Gambia
IT-Solutions-Provider,Data Automation,hoffcare.com,51 to 200,Director,F,0,1,F,Georgia
IT-Solutions-Provider,Data Automation,spectramd.com,51 to 200,Director,F,0,1,F,Germany
IT-Solutions-Provider,Data Automation,uncpn.com,1001 to 5000,Director,F,0,1,F,Ghana
IT-Solutions-Provider,Data Automation,bethanyhome.com,501 to 1000,Director,F,0,1,F,Gibraltar
IT-Solutions-Provider,Data Automation,tribecapediatrics.com,201 to 500,Director,F,0,1,F,Greece
IT-Solutions-Provider,Data Automation,metrocare.net,501 to 1000,Director,F,0,1,F,Greenland
IT-Solutions-Provider,Data Automation,gracemanorsuites.com,51 to 200,Director,F,0,1,F,Grenada
IT-Solutions-Provider,Data Automation,mountainviewhospital.org,10001+,Director,F,0,1,F,Guadeloupe
IT-Solutions-Provider,Data Automation,clintoncountyhospital.com,51 to 200,Director,F,0,1,F,Guam
IT-Solutions-Provider,Data Automation,metrocrest.com,51 to 200,Director,F,0,1,F,Guatemala
IT-Solutions-Provider,Data Automation,ihchealth.com,51 to 200,Director,F,0,1,F,Guernsey
IT-Solutions-Provider,Data Automation,trinityhealthcare.com,201 to 500,Director,F,0,1,F,Guinea
IT-Solutions-Provider,Data Automation,genesismms.com,51 to 200,Director,F,0,1,F,Guinea-bissau
IT-Solutions-Provider,Data Automation,capemedical.net,51 to 200,Director,F,0,1,F,Guyana
IT-Solutions-Provider,Data Automation,odulair.com,51 to 200,V-Level,F,0,1,F,Haiti
IT-Solutions-Provider,Data Automation,rosecrance.net,501 to 1000,Director,F,0,1,F,Heard & Mcdonald Island
IT-Solutions-Provider,Data Automation,fellowshipseniorliving.org,501 to 1000,V-Level,F,0,1,F,Honduras
IT-Solutions-Provider,Data Automation,mccallambulance.com,51 to 200,Director,F,0,1,F,Hong Kong
IT-Solutions-Provider,Data Automation,cerenityseniorcare.org,501 to 1000,Director,F,0,1,F,Hungary
IT-Solutions-Provider,Data Automation,primerehab.com,51 to 200,Director,F,0,1,F,Iceland
IT-Solutions-Provider,Data Automation,universitymedicalcenter.com,5001 to 10000,Director,F,0,1,F,India
IT-Solutions-Provider,Data Automation,tchosp.org,201 to 500,Director,F,0,1,F,Indonesia
IT-Solutions-Provider,Data Automation,homewatch-intl.com,51 to 200,V-Level,F,0,1,F,Iran
IT-Solutions-Provider,Data Automation,stellamariscleveland.com,501 to 1000,Director,F,0,1,F,Iraq
IT-Solutions-Provider,Data Automation,fastcommand.com,201 to 500,Director,F,0,1,F,Ireland
IT-Solutions-Provider,Data Automation,dhca.us,51 to 200,Director,F,0,1,F,Isle Of Man
IT-Solutions-Provider,Data Automation,quorumhealthresources.com,201 to 500,Director,F,0,1,F,Israel
IT-Solutions-Provider,Data Automation,soctelemed.com,201 to 500,Director,F,0,1,F,Italy
IT-Solutions-Provider,Data Automation,questcare.net,501 to 1000,Director,F,0,1,F,Jamaica
IT-Solutions-Provider,Data Automation,lifelineamb.org,201 to 500,Director,F,0,1,F,Japan
IT-Solutions-Provider,Data Automation,shpjails.com,501 to 1000,V-Level,F,0,1,F,Jersey
IT-Solutions-Provider,Data Automation,foundationhcs.com,51 to 200,Director,F,0,1,F,Jordan
IT-Solutions-Provider,Data Automation,usdiagnostics.net,51 to 200,Director,F,0,1,F,Kazakhstan
IT-Solutions-Provider,Data Automation,nehcm.com,51 to 200,V-Level,F,0,1,F,Kenya
IT-Solutions-Provider,Data Automation,goldcross.org,11 to 50,Director,F,0,1,F,Kiribati
IT-Solutions-Provider,Data Automation,homecarenetworkinc.com,501 to 1000,Director,F,0,1,F,"Korea, Dem. Peoples Rep Of"
IT-Solutions-Provider,Data Automation,ahconline.com,501 to 1000,Director,F,0,1,F,"Korea, Republic Of"
IT-Solutions-Provider,Data Automation,smh1.org,1001 to 5000,Director,F,0,1,F,Kuwait
IT-Solutions-Provider,Data Automation,interimteam.com,10001+,Director,F,0,1,F,Kyrgyzstan
IT-Solutions-Provider,Data Automation,fbcweston.org,51 to 200,Director,F,0,1,F,Lao PDR
IT-Solutions-Provider,Data Automation,azqio.sdps.org,201 to 500,Director,F,0,1,F,Latvia
IT-Solutions-Provider,Data Automation,chs-ga.org,501 to 1000,V-Level,F,0,1,F,Lebanon
IT-Solutions-Provider,Data Automation,helix.mgh.harvard.edu,10001+,Director,F,0,1,F,Lesotho
IT-Solutions-Provider,Data Automation,almosthomekids.net,11 to 50,Director,F,0,1,F,Liberia
IT-Solutions-Provider,Data Automation,ummc.care,501 to 1000,Director,F,0,1,F,Libyan Arab Jamahiriya
IT-Solutions-Provider,Data Automation,sunbehavioral.com,201 to 500,V-Level,F,0,1,F,Liechtenstein
IT-Solutions-Provider,Data Automation,gracemed.org,201 to 500,Director,F,0,1,F,Lithuania
IT-Solutions-Provider,Data Automation,myfamilyfirsthc.com,201 to 500,V-Level,F,0,1,F,Luxembourg
IT-Solutions-Provider,Data Automation,potomachealthcare.com,51 to 200,Director,F,0,1,F,Macau
IT-Solutions-Provider,Data Automation,cashomehealth.org,1 to 10,Director,F,0,1,F,Macedonia
IT-Solutions-Provider,Data Automation,capitalhpc.com,11 to 50,Director,F,0,1,F,Madagascar
IT-Solutions-Provider,Data Automation,nmm.cc,501 to 1000,Director,F,0,1,F,Malawi
IT-Solutions-Provider,Data Automation,nucleushealth.oi,51 to 200,Director,F,0,1,F,Malaysia
IT-Solutions-Provider,Data Automation,gentledental.com,501 to 1000,Director,F,0,1,F,Maldives
IT-Solutions-Provider,Data Automation,onesharehealth.com,51 to 200,Director,F,0,1,F,Mali
IT-Solutions-Provider,Data Automation,cypresshc.com,11 to 50,Director,F,0,1,F,Malta
IT-Solutions-Provider,Data Automation,purplesun.com,1 to 10,Director,F,0,1,F,Marshall Islands
IT-Solutions-Provider,Data Automation,healthtrackrx.com,201 to 500,V-Level,F,0,1,F,Martinique
IT-Solutions-Provider,Data Automation,ovmc-online.com,201 to 500,Director,F,0,1,F,Mauritania
IT-Solutions-Provider,Data Automation,accordhealth.net,501 to 1000,Director,F,0,1,F,Mauritius
IT-Solutions-Provider,Data Automation,totalhomehealthinc.com,501 to 1000,Director,F,0,1,F,Mayotte
IT-Solutions-Provider,Data Automation,lpnt.com,51 to 200,Director,F,0,1,F,Mexico
IT-Solutions-Provider,Data Automation,aperigroup.com,10001+,Director,F,0,1,F,Micronesia
IT-Solutions-Provider,Data Automation,surveyvitals.com,11 to 50,Director,F,0,1,F,Moldava Republic Of
IT-Solutions-Provider,Data Automation,htttp://revonecompanies.com,201 to 500,V-Level,F,0,1,F,Monaco
IT-Solutions-Provider,Data Automation,advancedcarepartners.com,501 to 1000,Director,F,0,1,F,Mongolia
IT-Solutions-Provider,Data Automation,codyregionalhealth.org,501 to 1000,Director,F,0,1,F,Montenegro
IT-Solutions-Provider,Data Automation,havenhealthcare.com,11 to 50,Director,F,0,1,F,Montserrat
IT-Solutions-Provider,Data Automation,tidewellhospice.org,501 to 1000,Director,F,0,1,F,Morocco
IT-Solutions-Provider,Data Automation,littletonhealthcare.org,201 to 500,Director,F,0,1,F,Mozambique
IT-Solutions-Provider,Data Automation,stjohns.health,501 to 1000,Director,F,0,1,F,Myanmar
IT-Solutions-Provider,Data Automation,commonspirit.org,10001+,Director,F,0,1,F,Namibia
IT-Solutions-Provider,Data Automation,fluenthealth.com,501 to 1000,V-Level,F,0,1,F,Nauru
IT-Solutions-Provider,Data Automation,p-care.com,201 to 500,V-Level,F,0,1,F,Nepal
IT-Solutions-Provider,Data Automation,compassionateassistance.com,1 to 10,V-Level,F,0,1,F,Netherlands
IT-Solutions-Provider,Data Automation,healthreveal.com,11 to 50,Director,F,0,1,F,Netherlands Antilles
IT-Solutions-Provider,Data Automation,orlandorecovery.com,1 to 10,Director,F,0,1,F,New Caledonia
IT-Solutions-Provider,Data Automation,carestaffingprofessionals.com,1 to 10,Director,F,0,1,F,New Zealand
IT-Solutions-Provider,Data Automation,montefioreslc.org,1001 to 5000,V-Level,F,0,1,F,Nicaragua
IT-Solutions-Provider,Data Automation,precision-homecare.com,11 to 50,Director,F,0,1,F,Niger
IT-Solutions-Provider,Data Automation,lifemd.com,51 to 200,V-Level,F,0,1,F,Nigeria
IT-Solutions-Provider,Data Automation,infiniterecovery.com,51 to 200,Director,F,0,1,F,Niue
IT-Solutions-Provider,Data Automation,orbitalrx.com,1 to 10,V-Level,F,0,1,F,Norfolk Island
IT-Solutions-Provider,Data Automation,mpoweringhealthcare.com,501 to 1000,Director,F,0,1,F,Northern Mariana Islands
IT-Solutions-Provider,Data Automation,ezpaymentservices.com,1 to 10,V-Level,F,0,1,F,Norway
IT-Solutions-Provider,Data Automation,stdcomm.com,51 to 200,Director,F,0,1,F,Oman
IT-Solutions-Provider,Data Automation,signaturecaremanagement.com,501 to 1000,Director,F,0,1,F,Pakistan
IT-Solutions-Provider,Data Automation,dentrustocs.com,51 to 200,V-Level,F,0,1,F,Palau
IT-Solutions-Provider,Data Automation,thezerocard.com,11 to 50,Director,F,0,1,F,Palestine
IT-Solutions-Provider,Data Automation,wellfoundbh.org,1 to 10,Director,F,0,1,F,Panama
IT-Solutions-Provider,Data Automation,stardentalpartners.com,51 to 200,Director,F,0,1,F,Papua New Guinea
IT-Solutions-Provider,Data Automation,bridgesct.org,201 to 500,Director,F,0,1,F,Paraguay
IT-Solutions-Provider,Data Automation,cornelscot.org,501 to 1000,Director,F,0,1,F,Peru
IT-Solutions-Provider,Data Automation,nhscnj.org,11 to 50,Director,F,0,1,F,Philippines
IT-Solutions-Provider,Data Automation,thebodyshop.com,10001+,V-Level,F,0,1,F,Pitcairn
IT-Solutions-Provider,Data Automation,abercrombie.com,10001+,V-Level,F,0,1,F,Poland
IT-Solutions-Provider,Data Automation,sprouts.com,10001+,V-Level,F,0,1,F,Portugal
IT-Solutions-Provider,Data Automation,habitat.co.uk,501 to 1000,V-Level,F,0,1,F,Puerto Rico
IT-Solutions-Provider,Data Automation,tjx.com,10001+,V-Level,F,0,1,F,Qatar
IT-Solutions-Provider,Data Automation,hasbro.com,5001 to 10000,V-Level,F,0,1,F,Reunion
IT-Solutions-Provider,Data Automation,genesco.com,10001+,V-Level,F,0,1,F,Romania
IT-Solutions-Provider,Data Automation,tupperwarebrands.com,10001+,V-Level,F,0,1,F,Russia
IT-Solutions-Provider,Data Automation,follett.com,5001 to 10000,V-Level,F,0,1,F,Rwanda
IT-Solutions-Provider,Data Automation,aerosoles.com,1001 to 5000,V-Level,F,0,1,F,Saint Kitts And Nevis
IT-Solutions-Provider,Data Automation,pery.com,1001 to 5000,V-Level,F,0,1,F,Saint Lucia
IT-Solutions-Provider,Data Automation,burlingtonstores.com,10001+,V-Level,F,0,1,F,Saint Vincent And The Grenadines
IT-Solutions-Provider,Data Automation,ajg.com,10001+,V-Level,F,0,1,F,Samoa
IT-Solutions-Provider,Data Automation,acehardware.com,5001 to 10000,V-Level,F,0,1,F,San Marino
IT-Solutions-Provider,Data Automation,ascenaretail.com,10001+,V-Level,F,0,1,F,Sao Tome And Principe
IT-Solutions-Provider,Data Automation,hibbett.com,5001 to 10000,V-Level,F,0,1,F,Saudi Arabia
IT-Solutions-Provider,Data Automation,hrblock.com,10001+,V-Level,F,0,1,F,Scotland
IT-Solutions-Provider,Data Automation,wittern.com,201 to 500,V-Level,F,0,1,F,Senegal
IT-Solutions-Provider,Data Automation,aholddelhaize.com,10001+,V-Level,F,0,1,F,Serbia
IT-Solutions-Provider,Data Automation,kappahl.com,1001 to 5000,V-Level,F,0,1,F,Seychelles
IT-Solutions-Provider,Data Automation,officedepot.com,10001+,V-Level,F,0,1,F,Sierra Leone
IT-Solutions-Provider,Data Automation,honorfoods.com,51 to 200,V-Level,F,0,1,F,Singapore
IT-Solutions-Provider,Data Automation,academy.com,10001+,V-Level,F,0,1,F,Slovakia
IT-Solutions-Provider,Data Automation,bonton.com,10001+,V-Level,F,0,1,F,Slovenia
IT-Solutions-Provider,Data Automation,tivo.com,1001 to 5000,V-Level,F,0,1,F,Solomon Islands
IT-Solutions-Provider,Data Automation,addition-elle.com,10001+,V-Level,F,0,1,F,Somalia
IT-Solutions-Provider,Data Automation,aeropostale.com,10001+,V-Level,F,0,1,F,South Africa
IT-Solutions-Provider,Data Automation,signetjewelers.com,10001+,V-Level,F,0,1,F,South Georgia And The South Sandwich Islands
IT-Solutions-Provider,Data Automation,thelimited.com,1001 to 5000,V-Level,F,0,1,F,Soviet Union
IT-Solutions-Provider,Data Automation,marykay.com,10001+,V-Level,F,0,1,F,Spain
IT-Solutions-Provider,Data Automation,surlatable.com,1001 to 5000,V-Level,F,0,1,F,Sri Lanka
IT-Solutions-Provider,Data Automation,gamestop.com,10001+,V-Level,F,0,1,F,St. Helena
IT-Solutions-Provider,Data Automation,cumberlandfarms.com,1001 to 5000,V-Level,F,0,1,F,St. Pierre And Miquelon
IT-Solutions-Provider,Data Automation,deandeluca.com,501 to 1000,V-Level,F,0,1,F,Sudan
IT-Solutions-Provider,Data Automation,filson.com,201 to 500,V-Level,F,0,1,F,Suriname
IT-Solutions-Provider,Data Automation,joann.com,1 to 10,V-Level,F,0,1,F,Svalbard And Jan Mayen
IT-Solutions-Provider,Data Automation,johnvarvatos.com,201 to 500,V-Level,F,0,1,F,Swaziland
IT-Solutions-Provider,Data Automation,orvis.com,1001 to 5000,V-Level,F,0,1,F,Sweden
IT-Solutions-Provider,Data Automation,srgretail.com,501 to 1000,V-Level,F,0,1,F,Switzerland
IT-Solutions-Provider,Data Automation,tractorsupply.com,10001+,V-Level,F,0,1,F,Syrian Arab Republic
IT-Solutions-Provider,Data Automation,hudsongroup.com,5001 to 10000,V-Level,F,0,1,F,Taiwan
IT-Solutions-Provider,Data Automation,retailmenot.com,5001 to 10000,V-Level,F,0,1,F,Tajikistan
IT-Solutions-Provider,Data Automation,uhaul.com,10001+,V-Level,F,0,1,F,"Tanzania, United Republic Of"
IT-Solutions-Provider,Data Automation,nationalvision.com,10001+,V-Level,F,0,1,F,Thailand
IT-Solutions-Provider,Data Automation,frontgate.com,501 to 1000,V-Level,F,0,1,F,Togo
IT-Solutions-Provider,Data Automation,shopko.com,10001+,V-Level,F,0,1,F,Tokelau
IT-Solutions-Provider,Data Automation,build.com,501 to 1000,V-Level,F,0,1,F,Tonga
IT-Solutions-Provider,Data Automation,doversaddlery.com,501 to 1000,V-Level,F,0,1,F,Trinidad And Tobago
IT-Solutions-Provider,Data Automation,tileshop.com,1001 to 5000,V-Level,F,0,1,F,Tunisia
IT-Solutions-Provider,Data Automation,dcsg.com,10001+,V-Level,F,0,1,F,Turkey
IT-Solutions-Provider,Data Automation,duluthtrading.com,501 to 1000,V-Level,F,0,1,F,Turkmenistan
IT-Solutions-Provider,Data Automation,cartoys.com,501 to 1000,V-Level,F,0,1,F,Turks And Caicos Islands
IT-Solutions-Provider,Data Automation,woodstream.com,201 to 500,V-Level,F,0,1,F,Tuvalu
IT-Solutions-Provider,Data Automation,ynap.com,1001 to 5000,V-Level,F,0,1,F,Uganda
IT-Solutions-Provider,Data Automation,potpourrigroup.com,501 to 1000,V-Level,F,0,1,F,Ukraine
IT-Solutions-Provider,Data Automation,everythingbutwater.com,501 to 1000,V-Level,F,0,1,F,United Arab Emirates
IT-Solutions-Provider,Data Automation,jelly.com,51 to 200,V-Level,F,0,1,F,United Kingdom
IT-Solutions-Provider,Data Automation,bobstores.com,1001 to 5000,V-Level,F,0,1,F,United States
IT-Solutions-Provider,Data Automation,levecke.com,51 to 200,V-Level,F,0,1,F,United States Minor Outlying Islands
IT-Solutions-Provider,Data Automation,phx.corporate-ir.net,10001+,V-Level,F,0,1,F,Uruguay
IT-Solutions-Provider,Data Automation,qurateretailgroup.com,10001+,V-Level,F,0,1,F,Uzbekistan
IT-Solutions-Provider,Data Automation,demdaco.com,201 to 500,V-Level,F,0,1,F,Vanuatu
IT-Solutions-Provider,Data Automation,enstrom.com,51 to 200,V-Level,F,0,1,F,Vatican City State
IT-Solutions-Provider,Data Automation,thomascuisine.com,501 to 1000,V-Level,F,0,1,F,Venezuela
IT-Solutions-Provider,Data Automation,bouqs.com,51 to 200,V-Level,F,0,1,F,Viet Nam
IT-Solutions-Provider,Data Automation,performancebike.com,201 to 500,V-Level,F,0,1,F,Virgin Islands (u.s.)
IT-Solutions-Provider,Data Automation,bohning.com,1 to 10,V-Level,F,0,1,F,Wallis And Futuna Islands
IT-Solutions-Provider,Data Automation,rudysbarbershop.com,501 to 1000,V-Level,F,0,1,F,Western Sahara
IT-Solutions-Provider,Data Automation,hiannarbor.com,501 to 1000,V-Level,F,0,1,F,Yemen
IT-Solutions-Provider,Data Automation,forlifeproducts.com,11 to 50,V-Level,F,0,1,F,Zambia
IT-Solutions-Provider,Data Automation,halfords.com,5001 to 10000,C-Level,nothing,0,1,F,Zimbabwe
IT-Solutions-Provider,Data Automation,sainsburys.co.uk,10001+,C-Level,nothing,0,1,F,Yemen
IT-Solutions-Provider,Data Automation,reiss.com,1001 to 5000,C-Level,nothing,0,1,F,Zambia
IT-Solutions-Provider,Data Automation,frenchconnection.com,1001 to 5000,C-Level,nothing,0,1,F,Zimbabwe
IT-Solutions-Provider,Data Automation,asda.com,10001+,C-Level,nothing,0,1,F,Afghanistan
IT-Solutions-Provider,Data Automation,ocado.com,10001+,C-Level,nothing,0,1,F,Aland Islands
IT-Solutions-Provider,Data Automation,hof.co.uk,10001+,C-Level,nothing,0,1,F,Albania
IT-Solutions-Provider,Data Automation,dreams.co.uk,1001 to 5000,C-Level,nothing,0,1,F,Algeria
IT-Solutions-Provider,Data Automation,yext.com,10001+,C-Level,nothing,0,1,F,American Samoa
IT-Solutions-Provider,Data Automation,harley-davidson.com,10001+,C-Level,nothing,0,1,F,Andorra
IT-Solutions-Provider,Data Automation,carmax.com,10001+,C-Level,nothing,0,1,F,Angola
IT-Solutions-Provider,Data Automation,ashleyfurniture.com,1001 to 5000,C-Level,nothing,0,1,F,Anguilla
